Product,Date,Region,Units Sold,Unit Cost,Unit Price,Revenue,Profit,Year,Month,Quarter
Toy SKU 19,2022-07-01,A,32,13.23,28.85,923.2,499.84000000000003,2022,7,3
Toy SKU 25,2022-07-02,C,209,8.81,29.55,6175.95,4334.66,2022,7,3
Toy SKU 02,2022-07-03,B,73,8.03,27.29,1992.1699999999998,1405.98,2022,7,3
Toy SKU 24,2022-07-04,B,131,8.11,16.06,2103.8599999999997,1041.4499999999998,2022,7,3
Toy SKU 02,2022-07-05,C,202,13.75,18.89,3815.78,1038.2800000000002,2022,7,3
Toy SKU 28,2022-07-06,A,147,8.52,37.86,5565.42,4312.9800000000005,2022,7,3
Toy SKU 07,2022-07-07,C,114,4.08,10.32,1176.48,711.36,2022,7,3
Toy SKU 26,2022-07-08,A,80,10.03,27.58,2206.3999999999996,1403.9999999999995,2022,7,3
Toy SKU 26,2022-07-09,B,75,13.26,19.93,1494.75,500.25,2022,7,3
Toy SKU 10,2022-07-10,C,24,8.58,38.51,924.24,718.3199999999999,2022,7,3
Toy SKU 27,2022-07-11,C,66,10.41,11.9,785.4,98.33999999999992,2022,7,3
Toy SKU 30,2022-07-12,B,145,4.16,9.12,1322.3999999999999,719.1999999999998,2022,7,3
Toy SKU 07,2022-07-13,B,76,9.69,24.02,1825.52,1089.08,2022,7,3
Toy SKU 03,2022-07-14,A,215,13.37,13.15,2827.25,-47.29999999999973,2022,7,3
Toy SKU 30,2022-07-15,C,96,10.31,33.21,3188.16,2198.3999999999996,2022,7,3
Toy SKU 16,2022-07-16,B,71,4.8,19.95,1416.45,1075.65,2022,7,3
Toy SKU 23,2022-07-17,B,159,10.07,36.63,5824.17,4223.04,2022,7,3
Toy SKU 29,2022-07-18,A,165,4.01,15.34,2531.1,1869.4499999999998,2022,7,3
Toy SKU 06,2022-07-19,B,8,8.79,26.43,211.44,141.12,2022,7,3
Toy SKU 14,2022-07-20,B,124,3.53,31.24,3873.7599999999998,3436.04,2022,7,3
Toy SKU 12,2022-07-21,B,19,12.59,9.75,185.25,-53.96000000000001,2022,7,3
Toy SKU 22,2022-07-22,B,103,9.51,29.08,2995.24,2015.7099999999998,2022,7,3
Toy SKU 27,2022-07-23,A,152,4.79,31.27,4753.04,4024.96,2022,7,3
Toy SKU 04,2022-07-24,C,31,8.15,20.37,631.47,378.82000000000005,2022,7,3
Toy SKU 30,2022-07-25,C,167,9.2,17.49,2920.83,1384.43,2022,7,3
Toy SKU 21,2022-07-26,A,184,8.32,14.61,2688.24,1157.3599999999997,2022,7,3
Toy SKU 06,2022-07-27,B,12,4.05,39.69,476.28,427.67999999999995,2022,7,3
Toy SKU 05,2022-07-28,A,165,8.24,17.09,2819.85,1460.2499999999998,2022,7,3
Toy SKU 03,2022-07-29,A,212,13.07,22.36,4740.32,1969.4799999999996,2022,7,3
Toy SKU 18,2022-07-30,B,59,3.9,18.66,1100.94,870.84,2022,7,3
Toy SKU 12,2022-07-31,A,34,4.57,27.51,935.34,779.96,2022,7,3
Toy SKU 27,2022-08-01,A,100,8.55,23.6,2360.0,1505.0,2022,8,3
Toy SKU 04,2022-08-02,C,37,3.55,15.37,568.6899999999999,437.3399999999999,2022,8,3
Toy SKU 03,2022-08-03,A,214,13.11,22.4,4793.599999999999,1988.0599999999995,2022,8,3
Toy SKU 25,2022-08-04,A,93,10.98,29.69,2761.17,1740.0300000000002,2022,8,3
Toy SKU 22,2022-08-05,A,91,8.09,27.64,2515.2400000000002,1779.0500000000002,2022,8,3
Toy SKU 04,2022-08-06,A,37,6.58,19.1,706.7,463.24,2022,8,3
Toy SKU 28,2022-08-07,A,217,10.36,25.81,5600.7699999999995,3352.6499999999996,2022,8,3
Toy SKU 14,2022-08-08,B,50,4.58,36.12,1805.9999999999998,1576.9999999999998,2022,8,3
Toy SKU 03,2022-08-09,B,146,6.21,35.53,5187.38,4280.72,2022,8,3
Toy SKU 02,2022-08-10,B,167,12.7,28.87,4821.29,2700.39,2022,8,3
Toy SKU 11,2022-08-11,B,182,5.54,30.48,5547.36,4539.08,2022,8,3
Toy SKU 13,2022-08-12,A,132,5.13,38.23,5046.36,4369.2,2022,8,3
Toy SKU 26,2022-08-13,B,62,6.94,37.71,2338.02,1907.74,2022,8,3
Toy SKU 02,2022-08-14,A,202,8.65,40.56,8193.12,6445.820000000001,2022,8,3
Toy SKU 20,2022-08-15,C,134,12.53,21.6,2894.4,1215.38,2022,8,3
Toy SKU 25,2022-08-16,C,168,9.56,32.75,5502.0,3895.92,2022,8,3
Toy SKU 23,2022-08-17,A,128,13.55,18.99,2430.72,696.3199999999997,2022,8,3
Toy SKU 22,2022-08-18,C,217,7.47,15.59,3383.0299999999997,1762.0399999999997,2022,8,3
Toy SKU 24,2022-08-19,A,45,9.33,19.14,861.3000000000001,441.45000000000005,2022,8,3
Toy SKU 24,2022-08-20,B,136,6.99,23.8,3236.8,2286.1600000000003,2022,8,3
Toy SKU 17,2022-08-21,C,91,11.51,28.26,2571.6600000000003,1524.2500000000002,2022,8,3
Toy SKU 21,2022-08-22,A,218,6.03,17.66,3849.88,2535.34,2022,8,3
Toy SKU 26,2022-08-23,A,164,9.94,32.96,5405.4400000000005,3775.2800000000007,2022,8,3
Toy SKU 17,2022-08-24,B,79,3.63,29.86,2358.94,2072.17,2022,8,3
Toy SKU 02,2022-08-25,C,132,5.43,18.3,2415.6,1698.84,2022,8,3
Toy SKU 09,2022-08-26,B,98,6.13,20.45,2004.1,1403.36,2022,8,3
Toy SKU 09,2022-08-27,B,155,7.66,10.32,1599.6000000000001,412.3000000000002,2022,8,3
Toy SKU 11,2022-08-28,A,202,7.77,19.83,4005.66,2436.12,2022,8,3
Toy SKU 15,2022-08-29,A,176,12.57,10.36,1823.36,-388.96000000000026,2022,8,3
Toy SKU 20,2022-08-30,B,38,5.04,28.88,1097.44,905.9200000000001,2022,8,3
Toy SKU 08,2022-08-31,C,171,7.11,34.27,5860.170000000001,4644.360000000001,2022,8,3
Toy SKU 14,2022-09-01,A,165,6.09,14.31,2361.15,1356.3000000000002,2022,9,3
Toy SKU 13,2022-09-02,B,67,10.8,30.97,2074.99,1351.3899999999999,2022,9,3
Toy SKU 24,2022-09-03,A,183,6.41,20.21,3698.4300000000003,2525.4000000000005,2022,9,3
Toy SKU 21,2022-09-04,A,138,9.62,18.84,2599.92,1272.3600000000001,2022,9,3
Toy SKU 27,2022-09-05,B,22,11.1,33.71,741.62,497.42,2022,9,3
Toy SKU 04,2022-09-06,B,169,13.09,33.85,5720.650000000001,3508.4400000000005,2022,9,3
Toy SKU 07,2022-09-07,B,147,10.33,38.84,5709.4800000000005,4190.97,2022,9,3
Toy SKU 09,2022-09-08,C,141,7.88,21.0,2961.0,1849.92,2022,9,3
Toy SKU 18,2022-09-09,A,181,10.27,11.55,2090.55,231.6800000000003,2022,9,3
Toy SKU 26,2022-09-10,A,176,12.79,40.41,7112.16,4861.12,2022,9,3
Toy SKU 28,2022-09-11,A,98,11.73,36.33,3560.3399999999997,2410.7999999999997,2022,9,3
Toy SKU 01,2022-09-12,A,134,13.97,10.0,1340.0,-531.98,2022,9,3
Toy SKU 05,2022-09-13,B,134,10.33,31.5,4221.0,2836.7799999999997,2022,9,3
Toy SKU 09,2022-09-14,A,164,5.77,36.36,5963.04,5016.76,2022,9,3
Toy SKU 22,2022-09-15,A,54,10.82,34.85,1881.9,1297.6200000000001,2022,9,3
Toy SKU 29,2022-09-16,A,65,11.68,11.84,769.6,10.400000000000091,2022,9,3
Toy SKU 08,2022-09-17,A,48,8.28,39.7,1905.6000000000001,1508.1600000000003,2022,9,3
Toy SKU 07,2022-09-18,B,100,13.77,24.3,2430.0,1053.0,2022,9,3
Toy SKU 12,2022-09-19,A,99,7.82,19.3,1910.7,1136.52,2022,9,3
Toy SKU 09,2022-09-20,A,87,3.93,31.5,2740.5,2398.59,2022,9,3
Toy SKU 21,2022-09-21,A,50,7.53,13.84,692.0,315.5,2022,9,3
Toy SKU 04,2022-09-22,B,91,7.22,14.39,1309.49,652.47,2022,9,3
Toy SKU 22,2022-09-23,C,56,12.09,17.83,998.4799999999999,321.43999999999994,2022,9,3
Toy SKU 04,2022-09-24,C,153,5.48,33.0,5049.0,4210.5599999999995,2022,9,3
Toy SKU 10,2022-09-25,A,107,3.83,40.68,4352.76,3942.9500000000003,2022,9,3
Toy SKU 14,2022-09-26,A,17,7.54,25.15,427.54999999999995,299.36999999999995,2022,9,3
Toy SKU 11,2022-09-27,C,174,3.56,39.77,6919.9800000000005,6300.540000000001,2022,9,3
Toy SKU 04,2022-09-28,B,203,12.08,39.62,8042.86,5590.619999999999,2022,9,3
Toy SKU 29,2022-09-29,A,135,7.25,23.62,3188.7000000000003,2209.9500000000003,2022,9,3
Toy SKU 25,2022-09-30,B,75,11.18,12.03,902.25,63.75,2022,9,3
Toy SKU 13,2022-10-01,B,183,5.64,40.15,7347.45,6315.33,2022,10,4
Toy SKU 23,2022-10-02,A,23,12.02,36.02,828.46,552.0,2022,10,4
Toy SKU 04,2022-10-03,A,164,13.59,17.93,2940.52,711.7600000000002,2022,10,4
Toy SKU 08,2022-10-04,C,93,9.14,23.7,2204.1,1354.08,2022,10,4
Toy SKU 11,2022-10-05,A,9,9.53,33.67,303.03000000000003,217.26000000000005,2022,10,4
Toy SKU 27,2022-10-06,A,210,9.07,14.88,3124.8,1220.1000000000001,2022,10,4
Toy SKU 28,2022-10-07,A,144,5.52,11.1,1598.3999999999999,803.52,2022,10,4
Toy SKU 20,2022-10-08,C,141,4.62,33.42,4712.22,4060.8,2022,10,4
Toy SKU 04,2022-10-09,A,19,12.0,35.27,670.1300000000001,442.1300000000001,2022,10,4
Toy SKU 14,2022-10-10,A,205,4.51,29.87,6123.35,5198.8,2022,10,4
Toy SKU 16,2022-10-11,B,21,13.42,15.86,333.06,51.24000000000001,2022,10,4
Toy SKU 28,2022-10-12,C,20,5.7,23.88,477.59999999999997,363.59999999999997,2022,10,4
Toy SKU 04,2022-10-13,B,129,13.99,9.86,1271.9399999999998,-532.7700000000002,2022,10,4
Toy SKU 03,2022-10-14,A,91,7.34,38.17,3473.4700000000003,2805.53,2022,10,4
Toy SKU 11,2022-10-15,A,201,12.75,13.72,2757.7200000000003,194.97000000000025,2022,10,4
Toy SKU 19,2022-10-16,B,141,6.78,30.89,4355.49,3399.5099999999998,2022,10,4
Toy SKU 23,2022-10-17,C,58,6.9,37.39,2168.62,1768.4199999999998,2022,10,4
Toy SKU 11,2022-10-18,A,202,6.72,9.78,1975.56,618.1199999999999,2022,10,4
Toy SKU 29,2022-10-19,B,62,5.3,25.73,1595.26,1266.66,2022,10,4
Toy SKU 19,2022-10-20,A,106,12.69,20.96,2221.76,876.6200000000003,2022,10,4
Toy SKU 19,2022-10-21,A,43,7.7,34.94,1502.4199999999998,1171.3199999999997,2022,10,4
Toy SKU 05,2022-10-22,B,104,9.14,24.45,2542.7999999999997,1592.2399999999998,2022,10,4
Toy SKU 04,2022-10-23,C,77,4.66,41.38,3186.26,2827.44,2022,10,4
Toy SKU 19,2022-10-24,A,110,5.03,27.82,3060.2,2506.8999999999996,2022,10,4
Toy SKU 06,2022-10-25,B,102,6.12,23.17,2363.34,1739.1000000000001,2022,10,4
Toy SKU 14,2022-10-26,C,19,13.11,19.11,363.09,114.0,2022,10,4
Toy SKU 09,2022-10-27,A,50,13.52,35.75,1787.5,1111.5,2022,10,4
Toy SKU 22,2022-10-28,B,108,8.95,20.44,2207.52,1240.92,2022,10,4
Toy SKU 26,2022-10-29,B,185,11.4,18.83,3483.5499999999997,1374.5499999999997,2022,10,4
Toy SKU 07,2022-10-30,B,109,3.51,40.74,4440.66,4058.0699999999997,2022,10,4
Toy SKU 12,2022-10-31,B,124,9.78,28.8,3571.2000000000003,2358.4800000000005,2022,10,4
Toy SKU 02,2022-11-01,B,130,13.7,29.52,3837.6,2056.6,2022,11,4
Toy SKU 09,2022-11-02,C,150,8.28,18.5,2775.0,1533.0,2022,11,4
Toy SKU 30,2022-11-03,A,78,5.35,30.85,2406.3,1989.0000000000002,2022,11,4
Toy SKU 11,2022-11-04,A,194,6.68,19.99,3878.0599999999995,2582.1399999999994,2022,11,4
Toy SKU 11,2022-11-05,C,70,13.26,21.01,1470.7,542.5000000000001,2022,11,4
Toy SKU 05,2022-11-06,B,29,5.33,39.78,1153.6200000000001,999.0500000000002,2022,11,4
Toy SKU 23,2022-11-07,A,138,5.14,15.41,2126.58,1417.26,2022,11,4
Toy SKU 20,2022-11-08,B,194,5.05,9.62,1866.2799999999997,886.5799999999998,2022,11,4
Toy SKU 21,2022-11-09,B,81,6.92,13.23,1071.63,511.1100000000001,2022,11,4
Toy SKU 26,2022-11-10,A,216,10.61,37.07,8007.12,5715.360000000001,2022,11,4
Toy SKU 22,2022-11-11,C,107,7.54,19.7,2107.9,1301.1200000000001,2022,11,4
Toy SKU 21,2022-11-12,C,159,11.03,40.37,6418.83,4665.0599999999995,2022,11,4
Toy SKU 07,2022-11-13,B,22,8.64,29.25,643.5,453.41999999999996,2022,11,4
Toy SKU 09,2022-11-14,B,98,11.81,28.29,2772.42,1615.04,2022,11,4
Toy SKU 18,2022-11-15,A,201,10.15,39.2,7879.200000000001,5839.050000000001,2022,11,4
Toy SKU 18,2022-11-16,A,95,9.53,24.67,2343.65,1438.3000000000002,2022,11,4
Toy SKU 30,2022-11-17,B,95,12.92,39.04,3708.7999999999997,2481.3999999999996,2022,11,4
Toy SKU 03,2022-11-18,B,124,9.34,10.9,1351.6000000000001,193.44000000000005,2022,11,4
Toy SKU 15,2022-11-19,B,124,10.94,10.56,1309.44,-47.11999999999989,2022,11,4
Toy SKU 13,2022-11-20,B,158,6.51,30.51,4820.58,3792.0,2022,11,4
Toy SKU 14,2022-11-21,B,192,8.12,36.58,7023.36,5464.32,2022,11,4
Toy SKU 07,2022-11-22,C,136,4.22,23.62,3212.32,2638.4,2022,11,4
Toy SKU 09,2022-11-23,A,123,9.95,9.34,1148.82,-75.02999999999997,2022,11,4
Toy SKU 20,2022-11-24,C,136,11.22,34.37,4674.32,3148.3999999999996,2022,11,4
Toy SKU 03,2022-11-25,A,144,7.92,14.93,2149.92,1009.44,2022,11,4
Toy SKU 10,2022-11-26,C,97,4.25,12.74,1235.78,823.53,2022,11,4
Toy SKU 13,2022-11-27,C,116,10.97,10.59,1228.44,-44.07999999999993,2022,11,4
Toy SKU 08,2022-11-28,A,127,7.61,35.3,4483.099999999999,3516.629999999999,2022,11,4
Toy SKU 19,2022-11-29,C,19,10.04,16.51,313.69000000000005,122.93000000000006,2022,11,4
Toy SKU 12,2022-11-30,C,131,4.35,23.34,3057.54,2487.69,2022,11,4
Toy SKU 09,2022-12-01,A,216,8.17,28.5,6156.0,4391.28,2022,12,4
Toy SKU 27,2022-12-02,A,84,6.53,15.7,1318.8,770.28,2022,12,4
Toy SKU 22,2022-12-03,C,176,4.9,33.64,5920.64,5058.24,2022,12,4
Toy SKU 24,2022-12-04,C,96,3.66,26.44,2538.2400000000002,2186.88,2022,12,4
Toy SKU 04,2022-12-05,A,17,10.81,17.49,297.33,113.55999999999997,2022,12,4
Toy SKU 07,2022-12-06,B,197,10.4,36.47,7184.59,5135.79,2022,12,4
Toy SKU 30,2022-12-07,B,131,7.3,27.12,3552.7200000000003,2596.42,2022,12,4
Toy SKU 27,2022-12-08,A,117,12.99,14.44,1689.48,169.6500000000001,2022,12,4
Toy SKU 30,2022-12-09,B,68,7.39,37.63,2558.84,2056.32,2022,12,4
Toy SKU 23,2022-12-10,B,87,5.32,28.27,2459.49,1996.6499999999996,2022,12,4
Toy SKU 26,2022-12-11,B,184,4.23,15.44,2840.96,2062.64,2022,12,4
Toy SKU 01,2022-12-12,C,171,12.87,27.01,4618.71,2417.94,2022,12,4
Toy SKU 03,2022-12-13,A,59,12.48,33.73,1990.0699999999997,1253.7499999999995,2022,12,4
Toy SKU 17,2022-12-14,A,69,4.8,38.72,2671.68,2340.48,2022,12,4
Toy SKU 21,2022-12-15,C,133,12.15,12.21,1623.93,7.980000000000018,2022,12,4
Toy SKU 02,2022-12-16,C,21,11.47,26.7,560.6999999999999,319.8299999999999,2022,12,4
Toy SKU 03,2022-12-17,B,179,12.31,10.9,1951.1000000000001,-252.3900000000001,2022,12,4
Toy SKU 28,2022-12-18,B,138,11.61,27.17,3749.46,2147.28,2022,12,4
Toy SKU 10,2022-12-19,C,212,4.59,15.54,3294.48,2321.4,2022,12,4
Toy SKU 21,2022-12-20,B,183,13.97,12.25,2241.75,-314.7600000000002,2022,12,4
Toy SKU 30,2022-12-21,A,163,4.18,11.26,1835.3799999999999,1154.04,2022,12,4
Toy SKU 23,2022-12-22,C,196,11.9,38.09,7465.64,5133.24,2022,12,4
Toy SKU 24,2022-12-23,B,219,13.02,18.86,4130.34,1278.96,2022,12,4
Toy SKU 10,2022-12-24,A,66,12.81,31.47,2077.02,1231.56,2022,12,4
Toy SKU 23,2022-12-25,C,167,13.5,29.22,4879.74,2625.24,2022,12,4
Toy SKU 05,2022-12-26,C,149,13.1,21.56,3212.4399999999996,1260.5399999999997,2022,12,4
Toy SKU 08,2022-12-27,C,14,11.77,38.6,540.4,375.62,2022,12,4
Toy SKU 20,2022-12-28,B,152,4.21,15.04,2286.08,1646.1599999999999,2022,12,4
Toy SKU 29,2022-12-29,C,94,13.66,10.21,959.7400000000001,-324.29999999999984,2022,12,4
Toy SKU 30,2022-12-30,C,89,11.48,33.85,3012.65,1990.93,2022,12,4
Toy SKU 06,2022-12-31,A,76,5.0,25.28,1921.2800000000002,1541.2800000000002,2022,12,4
Toy SKU 19,2023-01-01,B,58,4.06,11.64,675.12,439.64,2023,1,1
Toy SKU 08,2023-01-02,C,80,13.28,24.51,1960.8000000000002,898.4000000000003,2023,1,1
Toy SKU 23,2023-01-03,C,95,7.26,29.34,2787.3,2097.6000000000004,2023,1,1
Toy SKU 20,2023-01-04,B,184,11.91,37.9,6973.599999999999,4782.16,2023,1,1
Toy SKU 23,2023-01-05,C,59,9.03,16.37,965.83,433.06000000000006,2023,1,1
Toy SKU 11,2023-01-06,A,154,9.26,32.89,5065.06,3639.0200000000004,2023,1,1
Toy SKU 22,2023-01-07,C,26,13.95,41.81,1087.06,724.3599999999999,2023,1,1
Toy SKU 06,2023-01-08,B,35,6.06,33.34,1166.9,954.8000000000001,2023,1,1
Toy SKU 26,2023-01-09,C,194,12.05,35.79,6943.26,4605.5599999999995,2023,1,1
Toy SKU 30,2023-01-10,B,168,10.75,13.37,2246.16,440.15999999999985,2023,1,1
Toy SKU 25,2023-01-11,A,32,11.61,29.64,948.48,576.96,2023,1,1
Toy SKU 20,2023-01-12,B,136,10.43,22.07,3001.52,1583.04,2023,1,1
Toy SKU 28,2023-01-13,C,95,9.86,34.09,3238.55,2301.8500000000004,2023,1,1
Toy SKU 23,2023-01-14,B,138,11.13,32.27,4453.26,2917.32,2023,1,1
Toy SKU 16,2023-01-15,C,184,4.16,33.91,6239.44,5474.0,2023,1,1
Toy SKU 25,2023-01-16,B,173,10.63,32.65,5648.45,3809.4599999999996,2023,1,1
Toy SKU 03,2023-01-17,B,119,11.83,18.91,2250.29,842.52,2023,1,1
Toy SKU 13,2023-01-18,A,78,7.81,31.97,2493.66,1884.48,2023,1,1
Toy SKU 11,2023-01-19,A,187,11.07,14.74,2756.38,686.29,2023,1,1
Toy SKU 14,2023-01-20,B,113,10.71,17.19,1942.4700000000003,732.2400000000002,2023,1,1
Toy SKU 05,2023-01-21,B,119,11.81,31.14,3705.66,2300.2699999999995,2023,1,1
Toy SKU 27,2023-01-22,A,182,10.36,27.13,4937.66,3052.14,2023,1,1
Toy SKU 10,2023-01-23,A,28,12.68,25.92,725.76,370.72,2023,1,1
Toy SKU 27,2023-01-24,B,24,7.46,19.98,479.52,300.48,2023,1,1
Toy SKU 06,2023-01-25,B,65,9.46,24.26,1576.9,962.0,2023,1,1
Toy SKU 04,2023-01-26,C,157,5.8,12.3,1931.1000000000001,1020.5000000000001,2023,1,1
Toy SKU 29,2023-01-27,C,174,13.95,37.5,6525.0,4097.700000000001,2023,1,1
Toy SKU 04,2023-01-28,A,211,3.96,36.09,7614.990000000001,6779.43,2023,1,1
Toy SKU 08,2023-01-29,C,131,8.89,27.3,3576.3,2411.71,2023,1,1
Toy SKU 29,2023-01-30,A,107,3.82,30.32,3244.2400000000002,2835.5,2023,1,1
Toy SKU 19,2023-01-31,C,163,10.57,19.96,3253.48,1530.57,2023,1,1
Toy SKU 12,2023-02-01,C,107,4.85,15.44,1652.08,1133.13,2023,2,1
Toy SKU 22,2023-02-02,B,143,6.54,12.94,1850.4199999999998,915.1999999999998,2023,2,1
Toy SKU 15,2023-02-03,A,24,8.52,29.04,696.96,492.48,2023,2,1
Toy SKU 05,2023-02-04,B,45,10.98,18.27,822.15,328.04999999999995,2023,2,1
Toy SKU 07,2023-02-05,A,53,11.74,40.67,2155.51,1533.2900000000002,2023,2,1
Toy SKU 07,2023-02-06,B,112,3.94,17.6,1971.2000000000003,1529.9200000000003,2023,2,1
Toy SKU 15,2023-02-07,A,165,4.39,40.89,6746.85,6022.5,2023,2,1
Toy SKU 26,2023-02-08,C,132,8.94,36.96,4878.72,3698.6400000000003,2023,2,1
Toy SKU 16,2023-02-09,A,156,4.72,36.75,5733.0,4996.68,2023,2,1
Toy SKU 24,2023-02-10,B,120,4.14,36.5,4380.0,3883.2,2023,2,1
Toy SKU 17,2023-02-11,A,157,11.88,24.34,3821.38,1956.22,2023,2,1
Toy SKU 05,2023-02-12,A,194,10.17,29.58,5738.5199999999995,3765.5399999999995,2023,2,1
Toy SKU 18,2023-02-13,A,170,13.59,12.46,2118.2000000000003,-192.0999999999999,2023,2,1
Toy SKU 05,2023-02-14,B,120,6.36,17.72,2126.3999999999996,1363.1999999999996,2023,2,1
Toy SKU 17,2023-02-15,B,144,11.66,37.67,5424.4800000000005,3745.4400000000005,2023,2,1
Toy SKU 24,2023-02-16,A,70,8.39,9.31,651.7,64.39999999999998,2023,2,1
Toy SKU 05,2023-02-17,C,182,9.4,14.59,2655.38,944.5800000000002,2023,2,1
Toy SKU 10,2023-02-18,B,181,12.08,37.96,6870.76,4684.280000000001,2023,2,1
Toy SKU 08,2023-02-19,A,32,6.1,19.21,614.72,419.52000000000004,2023,2,1
Toy SKU 30,2023-02-20,B,60,6.31,27.24,1634.3999999999999,1255.8,2023,2,1
Toy SKU 01,2023-02-21,A,128,10.38,36.59,4683.52,3354.88,2023,2,1
Toy SKU 12,2023-02-22,A,154,9.74,13.88,2137.52,637.56,2023,2,1
Toy SKU 12,2023-02-23,C,197,6.27,10.88,2143.36,908.1700000000003,2023,2,1
Toy SKU 02,2023-02-24,B,149,7.37,30.52,4547.48,3449.3499999999995,2023,2,1
Toy SKU 28,2023-02-25,B,58,8.31,10.5,609.0,127.01999999999998,2023,2,1
Toy SKU 14,2023-02-26,B,99,10.23,27.02,2674.98,1662.21,2023,2,1
Toy SKU 03,2023-02-27,A,97,6.74,9.48,919.5600000000001,265.7800000000001,2023,2,1
Toy SKU 21,2023-02-28,A,40,8.72,19.24,769.5999999999999,420.7999999999999,2023,2,1
Toy SKU 30,2023-03-01,C,55,11.61,18.45,1014.75,376.20000000000005,2023,3,1
Toy SKU 08,2023-03-02,B,139,11.89,21.72,3019.08,1366.37,2023,3,1
Toy SKU 12,2023-03-03,A,164,13.95,40.98,6720.719999999999,4432.92,2023,3,1
Toy SKU 17,2023-03-04,C,54,11.43,20.38,1100.52,483.29999999999995,2023,3,1
Toy SKU 26,2023-03-05,A,10,8.76,26.79,267.9,180.29999999999998,2023,3,1
Toy SKU 20,2023-03-06,A,183,7.03,31.01,5674.83,4388.34,2023,3,1
Toy SKU 21,2023-03-07,B,128,7.47,40.35,5164.8,4208.64,2023,3,1
Toy SKU 02,2023-03-08,C,110,4.64,31.7,3487.0,2976.6,2023,3,1
Toy SKU 21,2023-03-09,C,106,9.51,21.42,2270.52,1262.46,2023,3,1
Toy SKU 28,2023-03-10,C,131,12.07,37.42,4902.02,3320.8500000000004,2023,3,1
Toy SKU 11,2023-03-11,C,115,4.75,27.78,3194.7000000000003,2648.4500000000003,2023,3,1
Toy SKU 14,2023-03-12,B,41,4.14,25.46,1043.8600000000001,874.1200000000001,2023,3,1
Toy SKU 19,2023-03-13,B,216,11.72,37.29,8054.639999999999,5523.119999999999,2023,3,1
Toy SKU 26,2023-03-14,B,169,10.88,9.33,1576.77,-261.95000000000005,2023,3,1
Toy SKU 06,2023-03-15,B,122,4.12,14.16,1727.52,1224.88,2023,3,1
Toy SKU 04,2023-03-16,B,182,11.31,40.31,7336.42,5278.0,2023,3,1
Toy SKU 14,2023-03-17,C,117,4.9,37.99,4444.83,3871.5299999999997,2023,3,1
Toy SKU 27,2023-03-18,A,185,12.65,14.01,2591.85,251.5999999999999,2023,3,1
Toy SKU 22,2023-03-19,A,128,5.33,21.16,2708.48,2026.24,2023,3,1
Toy SKU 28,2023-03-20,A,104,4.81,9.68,1006.72,506.4800000000001,2023,3,1
Toy SKU 28,2023-03-21,C,85,13.08,18.39,1563.15,451.35000000000014,2023,3,1
Toy SKU 27,2023-03-22,C,54,7.97,23.96,1293.8400000000001,863.4600000000002,2023,3,1
Toy SKU 24,2023-03-23,A,167,13.97,26.45,4417.15,2084.1599999999994,2023,3,1
Toy SKU 24,2023-03-24,B,90,7.62,12.17,1095.3,409.5,2023,3,1
Toy SKU 10,2023-03-25,A,100,8.03,26.99,2699.0,1896.0,2023,3,1
Toy SKU 16,2023-03-26,A,188,5.87,9.91,1863.08,759.52,2023,3,1
Toy SKU 11,2023-03-27,A,206,9.49,35.67,7348.02,5393.08,2023,3,1
Toy SKU 05,2023-03-28,A,196,10.17,22.3,4370.8,2377.4800000000005,2023,3,1
Toy SKU 09,2023-03-29,A,203,6.99,37.71,7655.13,6236.16,2023,3,1
Toy SKU 13,2023-03-30,A,111,5.88,18.53,2056.83,1404.15,2023,3,1
Toy SKU 18,2023-03-31,A,78,4.03,9.42,734.76,420.41999999999996,2023,3,1
Toy SKU 28,2023-04-01,A,46,12.01,26.27,1208.42,655.96,2023,4,2
Toy SKU 22,2023-04-02,B,146,4.22,37.25,5438.5,4822.38,2023,4,2
Toy SKU 11,2023-04-03,A,48,3.85,27.9,1339.1999999999998,1154.3999999999999,2023,4,2
Toy SKU 20,2023-04-04,A,207,11.9,25.22,5220.54,2757.24,2023,4,2
Toy SKU 03,2023-04-05,A,59,7.16,33.06,1950.5400000000002,1528.1000000000001,2023,4,2
Toy SKU 21,2023-04-06,A,18,9.97,29.03,522.54,343.0799999999999,2023,4,2
Toy SKU 04,2023-04-07,A,214,7.43,11.15,2386.1,796.0799999999999,2023,4,2
Toy SKU 02,2023-04-08,B,12,4.97,27.24,326.88,267.24,2023,4,2
Toy SKU 20,2023-04-09,C,49,12.37,36.56,1791.44,1185.31,2023,4,2
Toy SKU 22,2023-04-10,B,195,13.79,13.27,2587.65,-101.39999999999964,2023,4,2
Toy SKU 30,2023-04-11,A,85,9.8,11.8,1003.0000000000001,170.0,2023,4,2
Toy SKU 16,2023-04-12,B,109,13.5,22.58,2461.22,989.7199999999998,2023,4,2
Toy SKU 08,2023-04-13,A,169,7.56,13.35,2256.15,978.5100000000002,2023,4,2
Toy SKU 16,2023-04-14,C,106,4.09,21.02,2228.12,1794.58,2023,4,2
Toy SKU 01,2023-04-15,A,153,7.09,11.19,1712.07,627.3,2023,4,2
Toy SKU 08,2023-04-16,A,115,3.56,26.65,3064.75,2655.35,2023,4,2
Toy SKU 08,2023-04-17,A,32,6.52,30.16,965.12,756.48,2023,4,2
Toy SKU 10,2023-04-18,C,70,6.96,17.15,1200.5,713.3,2023,4,2
